ground truth	prediction
20336.21444444444	20238.816
543.50375	51.1064
14929.44875	14900.658
0.0	32.482983
2.45	33.34322
3.250833333333333	32.952915
20648.758	19890.795
9.014705882352944	32.257465
22403.703125	21433.982
0.125	31.601324
0.0	33.470665
1052.864375	1219.719
22899.818125	21900.27
19367.87	18582.373
13596.975	14908.736
2839.0425	2980.0215
13887.479166666664	14812.189
4425.2975	4652.2593
2272.072	1895.0417
0.625	32.292114
24320.09111111112	23965.814
14157.176363636365	13446.688
13486.31125	13769.122
1.561111111111111	33.83359
1248.29	521.64294
21774.236875	21436.977
10085.84181818182	10347.876
1.77625	32.173367
4242.322000000001	3973.392
0.275	31.905426
0.0	32.280064
3.0943750000000008	31.762703
1.6499999999999997	31.444002
0.0	27.84479
5321.006875	5833.7705
6044.179411764706	6173.624
5.11875	31.573355
3.3499999999999988	33.321342
0.0	32.233234
0.0	32.09181
0.0	26.512724
259.8657894736842	34.01008
13254.423571428571	14186.131
6.224999999999999	31.683344
0.0	32.788174
3490.046666666666	3899.28
0.0	30.527323
2.3775000000000004	33.053646
0.0	32.83027
0.0	32.47632
10486.9675	10474.274
19104.23	19250.967
0.0	30.97924
5331.7725	5334.874
18239.12625	18809.4
8.996875	33.35396
22682.03833333333	22040.428
9338.18	9493.951
3182.01375	2770.716
0.0	32.325356
19829.604375000006	19723.818
0.0	33.335213
0.0	32.358936
0.03125	32.98762
7794.727142857144	8155.4316
3172.289	2770.4385
9.23125	31.522608
0.625	32.722473
24.959375	32.2223
1972.6580000000001	1736.7174
74.73499999999999	33.117588
25751.967142857146	24482.22
0.05	32.295223
0.0	29.558279
176.05263157894737	32.18528
10703.306363636364	10109.023
20088.343125	19769.434
12013.4195	11822.099
0.0	31.390951
2.45	31.803423
353.24733333333336	51.100437
9.099999999999998	31.35382
0.0	31.986448
6902.602222222222	7272.349
18122.76071428572	18259.555
2.261538461538461	31.254976
413.70312500000017	79.28398
0.0	31.940872
21612.07	22538.822
17021.81285714286	17349.457
21828.522857142856	22069.129
4.4750000000000005	26.874931
0.0	32.66212
4.8975	45.9701
0.45	32.018566
3.399999999999999	33.181816
4.655000000000001	33.07084
1.9499999999999995	32.003548
16631.4175	16602.012
0.0	30.607056
545.250625	79.13457
7109.186315789474	8209.773
2750.909375	3219.4355
1313.9946153846154	469.60788
8660.313	9050.858
0.0	30.32193
10018.865294117648	10081.164
4.45875	32.729755
641.2793750000002	105.076035
0.0	33.207798
1126.3200000000004	1431.0875
14346.38375	15315.286
2.075	31.614359
15471.334545454543	15656.77
0.0	33.25078
0.0	32.41259
120.97083333333332	31.857248
0.0	33.271706
16477.983125000002	17041.588
22688.58	22168.781
1844.5773684210528	2546.781
10556.5625	13423.201
0.45	32.344826
10961.363125000003	11073.551
0.0	32.757126
26598.25	25535.72
372.98800000000006	41.801113
8587.0725	8889.524
8.230769230769228	32.794025
467.0191666666667	75.44836
0.0	32.554897
9287.363125	9733.463
24510.798125	24509.28
18391.734375	18684.355
5569.419285714284	4557.786
2.6583333333333328	31.326233
12704.198421052632	13110.726
1112.23125	892.2344
18854.3675	22190.963
1.2428571428571429	33.80901
71.17812500000002	32.941868
16243.303684210534	15946.206
5394.172777777778	5649.339
16015.128666666666	16955.752
0.0	32.898018
18406.045625	19180.959
1594.206153846154	531.87427
49.37083333333333	33.115395
0.0	32.0346
2487.1642857142856	2818.3755
0.9166666666666665	32.766796
8824.457142857143	9131.457
737.9313333333334	99.13015
2.454166666666666	33.105198
0.1818181818181818	33.140438
2541.172	2344.0554
25557.82384615385	23671.842
10.635000000000002	25.98282
0.0	31.743189
0.0	31.12539
12623.2325	12509.0205
22976.10375	23193.463
5588.611999999999	6025.82
13.507894736842108	54.933144
486.8936363636364	220.60812
5199.876666666667	2489.3335
0.0	28.263025
0.0	28.05556
25598.69363636364	24574.066
14256.274375	15585.466
8.68125	31.882713
11.890624999999998	32.222057
1829.7308333333333	2186.8164
0.6735294117647058	33.830147
330.71062499999994	47.273285
23344.5375	23202.992
22003.662727272724	20881.521
0.0	31.396801
0.4166666666666667	33.271168
11908.290625	12030.788
0.0	28.8791
0.6	31.351282
82.3	33.24171
1.0	32.66682
0.9266666666666664	33.386665
16132.87	16511.852
0.0	32.284073
0.0	32.11861
7428.800999999997	7999.3154
0.5	32.561718
2.45	31.981516
13055.6005	13337.797
1.1157894736842102	32.686897
4625.309375000002	2634.728
15849.307999999995	16508.111
26483.5	25465.025
12183.819375	12003.155
0.0	33.07361
25812.90470588235	24542.63
111.621875	29.1433
15941.988749999999	15476.985
6.724999999999999	31.709446
0.5	31.796305
55.2625	25.284021
0.0	32.741524
22121.330833333333	20786.516
391.9716666666666	50.41788
3.625	32.02764
680.2756249999998	80.206985
15.26933333333333	28.23791
13648.06777777778	14234.015
10625.111999999996	10396.752
39.935	31.858183
18079.08	18654.926
0.0	32.755657
0.0	36.061134
17235.594375	16733.05
1.4574999999999996	32.830692
6603.597647058825	7197.301
357.99749999999995	37.861137
12650.431052631577	12439.674
11663.7615	12403.85
17105.614166666666	17327.69
0.0	27.68346
2.2050000000000005	33.16529
23563.2155	23327.219
12020.383846153843	12231.205
0.90625	32.97347
22239.9815	21699.06
2.321052631578948	32.1418
26707.6	25315.615
24324.664375	23877.89
12560.045333333332	12326.278
17339.588888888888	17525.953
1.5774999999999997	31.333994
0.0	32.152184
12053.185384615386	11173.221
11997.539	11285.911
22631.684285714287	22002.387
421.88125	121.43125
0.0	32.666264
0.9166666666666665	32.504475
24823.354	24625.393
0.0	32.259716
25650.5825	24543.646
20272.587	20369.098
4.043333333333334	33.009903
24126.624000000003	23844.48
1450.049166666667	2245.9155
17965.812142857143	19274.584
0.0	32.863018
6701.34875	6993.428
0.0	32.244408
14591.593529411764	14228.518
19140.22666666667	20024.84
0.0	31.471214
99.8225	31.28557
0.0	30.121893
964.666875	1543.9235
5.226250000000002	31.663021
24276.4785	23966.799
23316.18375	22833.986
0.0	32.416214
7.537499999999998	31.847775
3184.22	3604.5715
23042.63	22994.773
18412.64375	17753.943
522.6225000000002	53.86342
24667.823	24534.045
0.0	32.03118
4.199999999999998	31.565569
0.1	31.878492
2814.9262500000004	3169.27
2.8437500000000004	32.03993
0.7333333333333334	31.973976
153.8875	24.126108
0.0	28.642336
1184.645	1123.1459
5.885714285714285	31.47517
4.4461538461538455	32.28464
1.3374999999999997	32.984165
0.0	29.841661
23451.499	22843.63
0.11111111111111112	32.765736
4767.251875	4674.7627
8673.320000000003	8427.485
9088.699375000002	9243.387
0.0	33.530277
22887.7835	22225.8
21557.315625000007	20522.566
276.3175	54.106434
12835.242500000002	12922.811
2.05	31.646618
0.0	33.42651
16647.684166666662	16264.024
9937.620833333332	9939.184
3118.49	3330.2354
0.0	31.762552
22694.009375	21481.092
2.5083333333333337	32.225494
0.525	33.734024
3522.797692307693	3139.2703
0.0	32.799057
17059.59	16804.006
3819.2	4035.466
1732.5771428571427	1612.357
9962.57	10151.317
20309.49666666667	20065.385
69.575	33.345444
18080.2825	18529.232
429.2688235294119	49.048378
9262.134666666663	9100.765
0.0	32.95711
4400.14625	4185.0493
1.0233333333333332	32.94532
0.0	32.057144
0.0	31.326502
23326.285625000004	22140.975
0.0	33.348396
19516.595625	19623.826
0.0	31.736265
0.0	27.511766
82.171875	31.324461
3079.0	3322.8599
0.0	33.05947
14.2125	31.125269
380.9663157894736	40.74581
5896.8020000000015	6755.9263
5326.095	5062.3496
1.6812499999999997	32.47389
1.3324999999999996	32.331577
9548.258125	10316.14
1.389285714285714	33.34762
12229.318235294118	11754.09
0.0	26.428286
17511.690500000004	18100.217
10891.0825	10487.104
15335.069375	20101.695
0.0	31.329191
7843.736250000001	8825.589
20.20833333333333	31.693125
381.5545	96.513756
2.6591666666666662	32.51941
0.0	29.090427
0.0	32.89042
21248.802000000003	21400.662
0.0	33.142742
4.746875	32.05612
21882.893125	22225.072
9007.113000000001	9952.737
395.68950000000007	41.467903
0.0	29.142315
26629.6005	24760.846
0.0	27.438913
20809.10066666666	20006.17
0.5714285714285714	33.111313
2.575	31.899694
20132.378750000003	20990.717
19368.390833333327	19650.85
0.0	31.988981
24413.62333333333	23795.715
0.0	33.15515
24513.3515	22993.46
6594.8265	6809.032
1214.57375	201.74406
1.2214285714285713	31.234602
1581.1750000000004	1322.4128
20460.051538461543	20269.143
0.0	31.75069
81.0625	31.661861
0.0	32.297394
13240.639285714286	12794.756
22884.858750000007	22907.12
15823.225499999999	16124.96
0.0	25.84901
0.0	32.307705
20247.873	19222.424
0.0	32.79256
20202.3235	20073.932
0.0	32.91582
6622.029230769231	6910.928
19815.331	18819.955
13974.275333333331	14086.929
24590.53875	23634.05
0.0	32.867523
17569.215625	18284.928
20741.926111111112	21099.785
0.0	32.913216
19979.625	19650.53
19229.53352941176	20117.146
20535.1035	20221.54
24150.23	23623.816
0.0	33.294502
0.0	32.862232
7.246875000000002	33.03781
0.0	31.950867
20904.934	19969.521
0.0	33.16858
9853.566666666668	10791.168
26793.154999999995	24969.139
0.0	30.21846
2.0725000000000007	32.132584
19829.95647058824	20399.578
277.08750000000003	31.833815
11280.625999999998	12005.025
0.68125	27.122412
2.75	32.245502
0.0	32.20874
6.817499999999997	31.829594
0.0	32.869274
239.490625	31.73235
9049.467692307691	9483.123
0.0	28.959717
2.0	33.50638
22858.24666666667	23174.793
2425.07	1766.4429
5.079374999999999	32.063923
2.075	31.882837
1.8178571428571422	31.729858
10719.478	11053.453
9938.672307692308	11010.046
18324.922500000004	18914.67
4.516666666666668	32.183666
629.0983333333334	239.56293
2877.945	2792.0942
7268.70125	4631.912
12915.267333333331	12960.461
24577.7675	24140.223
23504.527272727264	21641.18
7125.400000000001	4404.423
3.9825000000000004	32.29055
3.304999999999999	32.362373
5.75	31.950302
1951.1865	1901.1985
2310.23	2476.5107
4759.064666666667	4507.621
0.2142857142857142	31.93962
0.0	33.0664
0.0	31.644417
24485.45875	24027.72
0.0	29.162436
22093.24692307692	22477.475
8139.335625000002	8497.247
12355.748124999998	12616.008
5401.709	5640.376
20776.078	20457.533
16573.205	16901.4
3520.502	3319.4954
0.5	32.29221
21538.81125	20629.385
0.0	31.547842
544.79375	134.5205
663.5593749999998	75.77471
14.599999999999998	32.99997
9201.756875	9044.011
9049.276500000002	10081.233
0.0	30.341074
22725.483750000007	23066.146
3.615384615384616	32.257404
5468.15	5982.284
0.0	34.07896
22157.36230769231	22323.955
19171.13666666667	19880.91
0.0	30.786491
13641.81125	13904.019
20078.454000000005	19806.908
0.0	31.953896
188.794375	33.190514
15936.146111111108	16261.246
0.0	27.959993
0.0	33.217525
1534.4009090909092	1842.2052
416.9472222222223	156.70212
0.4	33.130306
17637.165	17738.975
17555.946000000004	17529.234
0.0	27.151436
0.0	30.906296
22955.574999999997	23096.584
466.6316666666666	46.306694
17448.75333333333	18520.79
0.0	33.434196
0.9937500000000001	32.92449
1943.8781250000002	2647.923
23691.89583333333	22991.018
7925.169	7958.1606
18283.615833333333	18411.424
21265.564375	21816.223
14744.665625	13966.793
5602.6785	5764.463
0.0	33.03844
0.0	31.72844
3612.9121428571434	3566.037
3.725	30.193342
21050.861666666668	20670.955
0.0	32.670525
7788.325999999998	8080.772
906.69	162.83897
21932.431875	20842.746
19206.546	19790.299
1913.9575000000002	2589.7192
9.64625	32.285473
9923.222500000002	10950.811
0.0	30.83767
0.0	32.53792
0.9933333333333332	32.83449
1707.792857142857	2098.731
23219.80312500001	23406.965
0.0	33.86303
0.0	32.97495
0.0	32.47644
10393.655	11013.776
23305.057	22981.164
435.4984615384616	43.104134
13.766666666666667	29.525803
6291.96875	6417.0015
65.03200000000001	32.63743
0.0	33.070286
315.129	37.93174
1321.60875	547.15814
19304.343125000007	19046.719
19405.1	19942.824
406.9576470588236	90.735275
5781.908	6682.09
9089.605	9630.2295
0.0	28.6455
18823.279166666667	19520.727
23063.11	22069.246
1779.387142857143	1961.7915
48.425	27.937855
2641.5766666666664	2974.9678
0.0	33.121628
19798.629375	19385.236
21553.66833333333	21147.18
0.0	29.617968
21176.195000000003	20943.09
18224.71857142857	17816.396
16965.46125	17595.906
2.45	28.954586
645.005	66.21633
0.0	32.730427
8884.794	8935.669
8.062499999999998	32.4129
211.585	29.637276
2.2225	31.85154
22168.121875000004	21874.66
0.8615384615384615	28.759802
0.0	26.859623
0.0	33.34195
6963.137500000002	7412.5938
2401.2537500000008	2109.2617
12844.3425	12564.96
18.849	32.928596
0.0	29.300133
4294.34076923077	3681.7087
0.0	33.716217
43.64090909090908	32.94893
0.7083333333333334	32.469448
15909.492666666662	16182.866
20646.52125	19971.35
299.9015384615385	34.66537
0.0	33.29418
2610.86	2703.7295
1.1125	32.801525
26203.91875	24870.385
0.6153846153846154	27.53665
0.0	30.319317
2086.346875	2250.8694
3099.0937500000005	2711.8015
9011.2215	9474.99
473.3066666666666	138.1569
11764.344375000002	11608.623
0.0	33.14922
2.7531249999999994	31.815
25838.1825	25051.432
0.0	33.625175
0.0	33.22428
19795.795	19429.361
16523.637272727272	16276.335
1.0	32.221287
0.0	33.774666
9264.564	9590.53
0.0	29.679941
11370.817777777776	11773.593
15374.185294117651	15050.344
26.39375	28.449608
0.0	29.778843
0.9166666666666665	33.23837
0.68125	40.305294
13434.446666666665	13101.154
0.0	30.920547
115.43749999999999	27.589212
1.0	33.308586
22244.295	22214.133
4467.051111111111	4307.9023
10762.9675	11461.725
2.6700000000000004	31.827805
19476.144166666665	19116.162
204.0757142857144	34.78923
0.0	31.462772
1.1125	31.732187
0.0	32.72974
9062.621875	9565.097
21497.13	21174.979
24416.770625	23263.975
20709.694166666668	20933.502
0.5	32.901287
0.0	33.105606
12428.025	13095.903
10763.499473684207	10901.737
3657.9423076923076	3376.8071
24.72875	31.55889
5.5124999999999975	31.242163
10807.603076923077	10883.084
144.03125000000003	32.90897
7864.733888888889	8766.416
10555.52125	10885.908
6229.523999999999	6909.1553
0.0	33.220215
2.225	25.97198
26245.6325	25380.484
0.0	32.402775
3708.6525000000006	3470.7832
4954.6866666666665	4968.1045
0.0	32.21997
18229.46125	18028.346
13.75357142857143	31.215805
25280.06125	24745.293
1547.780909090909	944.3467
496.99684210526317	57.188824
0.0	33.342422
5.674999999999998	31.119738
6773.13	7409.5127
27541.99375	24455.363
25144.778125000004	24358.818
242.73124999999996	32.02978
2.45	29.858967
15916.945	16285.831
0.0	32.558525
0.0	33.310806
12592.184375	12896.166
2.1115384615384607	32.23087
23917.270625	23335.162
25027.035	24196.783
18939.327500000007	19564.598
8190.49	8466.426
16555.67166666667	17044.701
1.0499999999999998	45.43476
23475.24625	23467.74
380.070625	39.63055
5824.146470588234	6267.7812
0.0	32.756874
20082.1945	19794.78
15800.622499999998	16087.497
11133.297	11636.704
78.46000000000002	32.379627
0.0	33.295166
0.0	33.746758
0.0	29.325335
1.8666666666666665	29.189787
3.2916666666666665	32.011795
109.565625	32.995506
2.3530000000000006	32.056305
0.0	33.2326
13653.851	14089.325
258.2509090909091	31.674877
1292.6954545454546	1221.6282
6.054166666666667	32.67205
13005.275833333331	12907.972
13200.759999999998	13430.646
0.9874999999999999	33.153606
25668.360666666664	24160.277
16353.069166666668	16235.216
5.849999999999999	32.156532
1048.645625	141.93825
0.0	32.562496
21638.719166666662	21307.945
0.3125	31.89693
0.0	32.138718
5.035000000000001	33.204807
11877.3925	11695.314
0.0	31.58485
2.825000000000001	32.298405
336.95875	49.530006
4220.016875	4598.0815
1.134375	33.32274
0.0	33.523758
5216.065833333333	5019.892
0.0	32.128723
6100.989999999998	6410.7383
0.0	32.188744
0.0	32.76165
9679.42	9246.993
1288.07375	517.07965
0.965625	33.093983
4.580000000000001	31.801058
22196.0035	22748.31
791.5333333333333	158.21898
11550.291538461535	11561.08
3412.8383333333336	3178.1826
3.382142857142856	31.654665
0.0	32.61145
15206.974999999997	16222.398
1446.842	1019.1286
2176.5935	2070.2188
20669.431875	20957.43
10107.90125	10862.564
6390.010000000001	6956.8076
11963.5375	11999.85
18035.87125	18122.57
797.858125	107.027336
0.0	26.318289
179.6730769230769	26.973846
0.0	32.749325
0.3214285714285714	31.689257
0.0	31.54604
5.684374999999998	31.928656
24748.138125	23948.82
2136.2045000000007	1810.5472
0.0	33.348015
15230.570000000002	15786.104
22164.25625	20682.826
20160.710000000006	19699.184
0.0	28.830357
0.71875	31.62846
25.307857142857134	33.246235
3935.1158333333337	3490.1113
4.925000000000002	32.61996
363.9	59.44885
20910.209	21124.275
18816.461052631577	18962.586
0.0	33.370594
4.6875	32.999424
11040.857500000006	12852.095
64.49444444444444	32.81159
0.5625	31.702816
17227.937647058818	16515.781
0.0	32.446693
0.0	33.604668
0.5	33.54312
0.0	26.966152
7947.354499999998	9255.3545
24960.0285	24299.812
980.886875	200.08508
0.0	33.311028
0.0	33.072403
7783.698749999997	8736.924
6813.088000000002	7681.0864
2.5333333333333328	32.825474
3760.0738461538467	3974.0479
17979.61	17278.367
0.0	33.72911
0.0	32.299347
0.6666666666666666	32.04681
21479.1025	21817.496
23857.708500000004	23456.262
0.0	33.303337
1.5916666666666666	32.40885
0.0	26.212803
0.8718749999999998	31.629997
0.0	31.897753
55.41363636363637	25.594788
0.9285714285714287	33.18024
14659.588333333335	14634.004
953.7775000000001	415.5945
71.91250000000002	32.894726
3.2	33.11084
0.1785714285714285	33.091686
0.0	31.499975
12094.60375	11997.876
0.0	29.345736
20093.202666666668	20659.092
15874.380909090907	15475.816
0.0	33.105053
1.1444444444444444	39.63895
17235.02666666667	17810.953
3503.189166666666	3756.5483
274.8833333333333	36.60635
0.0	28.035656
0.0	32.56138
8646.433750000002	9034.515
4.355000000000001	31.844284
0.0	32.124077
18.160000000000004	32.450462
27080.35083333333	25428.178
0.0	31.192886
2.45	33.72598
1855.8468750000009	2792.8738
0.8	32.807087
3.2066666666666657	32.341343
0.0	31.506548
52.58333333333334	28.096647
0.0	29.800995
0.0	33.223026
464.55882352941177	71.29755
7161.666842105264	7814.1284
20258.66	20398.176
7.193749999999998	32.017452
1269.524375	246.0764
10582.709375000002	11650.6875
8.249999999999998	31.317026
963.8675	536.0819
0.0	33.310318
22091.48363636364	21171.361
0.25	29.852228
3987.78125	3818.594
0.0	31.801075
1.0	32.805058
1040.486875	210.569
0.9833333333333332	32.070873
201.42625	33.76238
14654.443999999998	15784.36
0.0	32.039684
24553.637777777774	23602.152
0.0	33.716293
1.5524999999999995	32.56364
0.0	32.344242
4.156249999999999	32.250954
1.2625	33.736805
5889.856315789474	4758.306
25655.533	24822.152
517.019375	382.4806
6420.075625	6410.21
238.4611111111111	32.085648
16684.452500000007	17304.863
431.755	87.60489
1.113157894736842	29.35857
18161.7025	18111.871
1.00625	32.646786
0.0	31.92198
12684.085	11901.331
14394.843571428575	14549.917
17775.305833333336	17628.375
0.0	32.3582
0.0	27.98567
4757.090625000002	4586.5996
10805.366842105264	10962.851
2631.764	3269.5723
9698.048125	10899.665
4600.558999999998	5077.9653
3142.98875	3361.33
14.489285714285714	31.537868
19300.375625	18800.244
223.0175	33.150764
1.0346153846153845	32.32206
21580.79071428571	20900.266
9246.152999999998	10273.306
7.159999999999999	54.268494
398.804375	82.320786
10104.414705882353	10463.29
0.0	30.762789
14517.017647058825	14363.926
1.3749999999999998	32.508785
974.0235714285715	155.91344
0.0	31.949112
1.0	32.704746
18530.354666666663	19072.297
9.52	31.726229
24378.7975	23487.541
0.0	31.373062
278.344375	46.280224
0.0	31.714855
0.0	31.069408
0.61875	32.378365
23726.252999999997	23871.242
1467.781875	1461.2091
10023.8995	10792.691
9.659999999999998	31.253624
1.5928571428571423	33.294342
23461.642499999994	23484.32
373.5092307692308	45.663883
16369.627692307691	16031.302
24438.175	24155.715
0.55625	35.928352
12034.650833333331	12426.75
0.0	32.936157
2723.31	3482.6584
0.0	27.374651
27404.75	25482.135
2.976470588235294	32.04841
1.485714285714285	33.375744
17505.511500000004	17912.11
26464.41083333333	25198.68
12253.791666666668	12803.1045
6.847499999999998	32.11713
0.40625	32.40756
4026.718000000001	3914.5151
49.090625	32.463047
0.0	31.848686
0.0416666666666666	33.31401
0.0	31.594007
54.05500000000001	29.79078
1.2758333333333332	32.199043
11702.259375	11076.853
22761.009375	22078.295
0.0	33.186844
21508.626875	21992.125
0.396875	31.821466
4084.5019999999995	3835.3857
24507.173333333336	24081.744
17.962500000000006	25.440617
23379.448	22197.215
5.11875	32.154064
278.284375	32.741634
15830.755	16345.264
255.985	32.73024
3.9374999999999996	32.351143
10.415625	31.556543
5907.243333333333	5729.7163
21925.533333333336	20664.559
12057.14	11382.275
12907.037857142856	12563.631
5.484374999999999	32.471767
78.255	33.401314
22.834375	33.304363
1863.9599999999998	2399.5618
265.185625	31.723663
0.6166666666666667	32.75095
8682.066666666668	9107.973
0.0	33.054886
25364.33333333333	23683.506
2245.131875	2866.2856
0.34375	28.156433
24393.78888888888	23208.184
0.0	33.320705
23872.75833333333	22891.402
22360.03615384616	21464.096
0.0	33.5795
13488.996666666664	13473.825
0.0	26.445099
0.0	32.32711
6439.445555555555	6345.8696
2.3875	32.18788
20000.901875000007	20601.117
307.355625	46.057003
14.013333333333335	28.557348
6252.825	6126.08
263.86	33.070335
0.75	32.494263
0.0	29.966944
0.0	32.876667
3724.533125	3921.9568
7.05	31.383017
9038.703	9856.862
10750.80588235294	10477.775
2514.7325	2487.458
0.0	30.832542
22812.524	21807.164
0.0	33.406166
0.0	27.559187
2.1800000000000006	33.615116
6600.1256250000015	2880.4675
22363.656875	22712.176
5228.474444444444	6074.794
18699.852142857144	18011.422
0.6611111111111111	28.81935
395.93421052631567	44.476982
4740.530000000002	3758.8457
0.0	31.732456
12867.994166666664	11979.237
33.96111111111111	32.531105
4073.6856250000005	4289.6006
4.378947368421054	31.379354
3.6812499999999986	33.587067
1.3549999999999995	33.306396
0.0	31.239841
22677.349230769232	21917.877
9356.549333333334	10487.826
5056.943846153847	5686.1016
14105.524	17355.225
24319.82333333333	23167.242
6302.345	7025.351
15422.358499999997	17085.182
13185.306499999995	13447.087
22631.254615384616	22775.684
20277.85333333333	20823.82
26838.75	25370.047
3491.4925	3917.2363
1.8291666666666662	34.395485
9872.859166666663	9448.943
536.0592307692308	309.79855
395.078125	52.37188
25587.04466666667	24676.463
2.2277777777777783	32.619526
2.0026315789473688	32.523544
1091.92	1444.4001
