32	0.075	374.42764	0.026160492	0.8586789555	0.6574500768	0.15	400.15555	0.027958049	0.8602150538	0.668202765	0.25	673.7739	0.0470752	0.8156682028	0.8341013825																
33	0.075	514.57916	0.03595259	0.4531490015	1	0.15	757.5756	0.052930254	0.841781874	0.6973886329	0.25	949.9738	0.06637272	0.801843318	0.7665130568																
34	0.075	452.81772	0.03163744	0.4531490015	1	0.15	399.01288	0.027878212	0.8402457757	0.6374807988	0.25	425.00925	0.029694526	0.8986175115	0.7665130568																
35	0.075	371.59283	0.02596243	0.8586789555	0.6159754224	0.15	386.37772	0.026995417	0.6973886329	0.7803379416	0.25	668.64655	0.046716962	0.757296467	0.841781874																
36	0.075	819.429	0.057251826	0.4546850998	1	0.15	545.1487	0.038088415	0.4531490015	1	0.25	460.5657	0.032178782	0.8540706605	0.7880184332																
37	0.075	347.22552	0.024259934	0.9262672811	0.4731182796	0.15	384.72186	0.026879726	0.8479262673	0.6912442396	0.25	638.9028	0.04463883	0.7941628264	0.8540706605																
38	0.075	343.23212	0.023980923	0.9155145929	0.4992319508	0.15	384.783	0.026883997	0.6651305684	0.6743471582	0.25	556.1164	0.03885471	0.7465437788	0.8709677419																
39	0.075	422.67526	0.029531453	0.9201228879	0.5084485407	0.15	419.68066	0.029322231	0.8586789555	0.7035330261	0.25	605.5242	0.04230673	0.7619047619	0.8648233487																
40	0.075	409.5994	0.028617868	0.9139784946	0.5299539171	0.15	463.4265	0.032378662	0.8233486943	0.7204301075	0.25	708.5355	0.049503926	0.7419354839	0.8525345622																
41	0.075	358.96814	0.025080368	0.9247311828	0.509984639	0.15	541.07086	0.037803512	0.8740399386	0.643625192	0.25	598.16205	0.041792355	0.8033794163	0.8525345622																
42	0.075	332.35168	0.023220731	0.4500768049	1	0.15	350.11844	0.024462061	0.8571428571	0.5299539171	0.25	510.70395	0.035681836	0.7204301075	0.9062980031																
43	0.075	519.91003	0.036325045	0.9216589862	0.509984639	0.15	404.47733	0.028260002	0.8602150538	0.6789554531	0.25	443.02945	0.030953556	0.8755760369	0.6605222734																
44	0.075	365.95526	0.025568545	0.4546850998	1	0.15	431.6436	0.03015805	0.866359447	0.6728110599	0.25	613.0624	0.04283341	0.8172043011	0.8371735791																
45	0.075	390.2493	0.02726592	0.9201228879	0.5176651306	0.15	472.5789	0.033018116	0.8371735791	0.7434715822	0.25	589.81714	0.041209314	0.7296466974	0.8694316436																
46	0.075	389.88068	0.027240163	0.9201228879	0.5053763441	0.15	628.43146	0.043907218	0.8341013825	0.7542242704	0.25	611.49774	0.04272409	0.9416282642	0.7757296467																
47	0.075	371.64694	0.025966212	0.4592933948	1	0.15	435.40677	0.030420976	0.8494623656	0.6620583717	0.25	555.95667	0.03884355	0.777265745	0.8617511521																
48	0.075	412.50565	0.028820924	0.4439324117	1	0.15	440.6708	0.030788766	0.7634408602	0.6052227343	0.25	404.6537	0.028272325	0.8709677419	0.8694316436																
49	0.075	453.84747	0.031709395	0.9170506912	0.509984639	0.15	643.5092	0.04496067	0.8832565284	0.6129032258	0.25	576.12085	0.040252384	0.7864823349	0.8602150538																
50	0.075	557.3985	0.03894429	0.4470046083	1	0.15	359.81247	0.025139358	0.821812596	0.6743471582	0.25	533.60034	0.03728156	0.7373271889	0.8571428571																
51	0.075	340.88882	0.023817202	0.4485407066	1	0.15	403.67014	0.028203605	0.8878648233	0.6420890937	0.25	517.4265	0.036151532	0.9923195084	0.7880184332																
52	0.075	368.931	0.025776451	0.4838709677	0.9861751152	0.15	338.89468	0.023677878	0.8678955453	0.6374807988	0.25	580.34595	0.04054758	0.801843318	0.8248847926																
53	0.075	385.93973	0.026964817	0.9262672811	0.509984639	0.15	390.91592	0.027312495	0.8678955453	0.6036866359	0.25	823.87213	0.05756225	0.9262672811	0.7050691244																
54	0.075	435.60602	0.030434897	0.4500768049	1	0.15	503.01025	0.03514429	0.4915514593	1	0.25	479.0634	0.033471175	0.866359447	0.7542242704																
55	0.075	360.21927	0.02516778	0.4470046083	1	0.15	407.3401	0.028460013	0.8079877112	0.6267281106	0.25	561.00665	0.039196383	0.7557603687	0.9170506912																
56	0.075	381.567	0.0266593	0.4500768049	1	0.15	433.24362	0.030269844	0.7910906298	0.5360983103	0.25	536.018	0.037450474	0.8571428571	0.8187403994																
57	0.075	353.20535	0.024677731	0.9247311828	0.4869431644	0.15	605.0972	0.042276904	0.4562211982	0.9523809524	0.25	533.12445	0.03724831	0.7465437788	0.8525345622																
58	0.075	392.67072	0.027435098	0.4531490015	1	0.15	498.68512	0.034842107	0.4792626728	0.980030722	0.25	1172.6876	0.081933275	0.7695852535	0.8725038402																
59	0.075	348.2678	0.024332758	0.4531490015	1	0.15	385.553	0.0269378	0.5145929339	0.8387096774	0.25	537.56024	0.03755823	0.8110599078	0.8602150538																
60	0.075	367.07773	0.025646968	0.4531490015	1	0.15	351.33075	0.024546755	0.9523809524	0.5007680492	0.25	644.09576	0.045001652	0.7895545315	0.8648233487																
