ground truth	prediction
0.3625717163085939	0.2274809
0.0	0.11097284
0.0	0.1934702
176.20335998535168	177.6991
77.77084197998047	83.86327
0.0	0.1131038
0.0	0.31765074
34.409829711914085	33.784737
86.39249572753909	89.43916
195.21908874511735	195.89452
63.40941925048829	60.580997
100.09467620849613	98.3377
0.0	0.1281363
0.0	0.32455224
0.0	0.12558924
9.947093200683597	15.750606
0.7085723876953125	0.53391194
60.363778686523446	57.325306
81.21875457763673	86.67565
83.6170761108398	74.68361
0.0	0.12660852
0.0	0.14174744
0.773956298828125	0.63406104
0.0	0.17037727
0.0	0.26311624
0.0	0.20655888
59.67081909179687	62.872044
83.56668395996094	87.61125
33.84049224853516	35.318325
109.97014465332047	111.409645
192.21636657714848	192.15503
113.17567443847648	111.98254
0.0	0.23113105
0.0	0.31112626
0.0	0.18359692
101.52091640896263	102.58473
0.0	0.21182668
144.973710632324	148.41469
0.0	0.25321648
0.0	0.2483851
41.91317138671874	41.58217
184.6294769287108	189.76514
4.926263427734376	4.988173
0.8456802368164066	1.6968656
184.82347276475696	195.27992
2.987336900499133	4.3685956
35.09519958496095	39.810356
0.0	0.18343452
0.0	0.18707523
179.3540893554689	182.6371
39.11539001464845	44.277058
0.0	0.23670071
164.442495727539	168.18956
157.3027404785155	163.73466
0.0	0.13090213
0.0	0.142276
0.0	0.19167644
13.934828186035151	17.220642
0.0	0.115209565
88.0390060424805	92.5225
20.55929260253908	23.042778
108.0552368164062	109.98668
82.04024047851564	86.97239
11.170869445800792	13.320142
140.2477874755862	139.51634
125.9842926025392	131.06538
70.50116424560547	77.38446
198.5210045708552	196.16042
5.639219665527344	7.643632
0.0	0.4018168
0.0	0.19343619
0.757293701171875	0.98236126
0.0	0.12949668
0.0	0.12693666
21.766616821289084	26.524757
0.0	0.53544897
98.58448944091808	107.46216
0.0	0.13009544
115.65586683485245	115.495255
7.112403869628906	16.856354
126.84886017793465	26.079456
0.0	0.2830904
28.64078063964845	29.683096
188.7316216362848	191.22148
157.7194595336913	162.79982
183.46091918945316	185.56511
190.9576568603515	189.48901
9.076248168945318	14.173387
73.25658874511721	73.50621
0.0	0.4602937
0.0	0.115068644
46.36350708007815	44.48348
0.0	0.17211334
167.0763076782227	169.43541
40.10496826171875	47.53293
2.328556605747768	1.7792041
124.91763153076158	129.41034
0.0	0.40479323
124.44154815673842	121.46307
0.0	0.22011259
0.0	0.25443888
2.720094299316409	1.2858052
0.0	0.14216363
0.0	0.13541207
140.27931722005243	146.59056
140.7460647583009	146.88594
16.313031514485694	12.224729
0.0	0.18061978
15.666249084472671	21.52145
0.0	0.21011299
0.0	0.11604994
0.0	0.19602172
0.0	0.24535511
0.0	0.31430122
0.0	0.17972884
132.81802673339848	128.69318
0.0	0.13109347
9.415029907226575	14.194156
156.97559814453138	163.53696
161.69505615234382	162.88258
7.154045104980471	8.154221
138.1856277465821	138.67842
197.08892974853512	197.65807
179.22865600585936	182.35623
0.3786468505859375	0.40033823
0.0	0.37243533
0.0	0.22272511
0.0	0.19397038
2.15362294514974	1.7894632
174.4419464111327	174.00354
13.139224243164096	11.10556
23.915759277343764	20.029415
0.0	0.12356208
55.4082473754883	49.726997
13.17827148437502	15.851777
1.286936442057292	0.9335237
31.972323608398458	31.551577
4.681849161783855	1.4586513
3.5268371582031244	3.672957
87.49099731445315	97.97827
0.0	0.24475616
197.13357849121093	190.88982
0.0	0.21535139
0.0	0.15300076
0.0	0.13075572
95.3785110473633	110.06319
157.7120147705078	161.5836
171.12840118408195	173.66045
0.0	0.2545202
0.0	0.20088027
0.0	0.27732
58.509594726562526	53.394444
0.0	0.2169356
0.7586669921875	0.18411596
9.378239440917977	14.230014
0.0	0.24689974
0.0	0.111422434
15.040870666503912	18.977587
130.59194488525378	126.96756
0.0	0.2504529
117.78325958251948	117.2384
0.0	0.29975802
181.19099121093765	186.95695
167.39553324381487	170.31274
151.3035354614257	150.37125
197.3925764295791	196.56232
0.0	0.23487525
162.1322692871096	162.82413
0.0	0.1151101
3.384649276733399	0.65682507
0.0	0.19270404
0.0	0.17843167
0.0	0.10954551
119.93688812255868	120.41312
0.0	0.1064978
172.5069610595702	174.95848
151.5542617797853	149.63687
0.0	0.24906164
0.0	0.23574376
0.0	0.59410274
10.56766357421875	12.387997
0.0	0.2479874
0.0	0.1303931
0.0	0.45647475
180.75338897705112	184.0795
0.0	0.27615216
102.19388275146494	102.03921
49.971008300781264	48.599174
0.0	0.19004077
0.0	0.24857108
5.117906188964847	6.068087
188.60566202799495	191.606
0.0	0.34904566
0.0	0.2618014
0.0	0.2208469
0.0	0.38399538
24.28614807128906	26.44145
5.335511888776507	75.31038
0.0	0.35611603
6.121879577636723	1.1192701
0.0	0.24124251
8.0850341796875	10.844034
169.63070526123047	176.69046
22.29839324951175	22.018942
0.0	0.14378779
0.0	0.2627711
37.52466583251954	45.741302
158.74499172634543	165.70468
15.867823282877637	18.366957
150.26142883300778	155.62898
0.0	0.24614817
0.0	0.14573209
198.3275482177734	194.61641
0.0	0.20940346
28.47152862548827	34.31167
0.0	0.10844543
111.2970169067384	110.175575
0.0	0.44533437
137.95715484619137	137.4234
189.9726791381836	192.08447
0.0	0.13636008
119.87539825439453	119.7051
192.1455032348633	196.87138
0.0	0.20551775
182.7361892700195	160.50894
0.0	0.24715719
0.0	0.13016927
0.0	0.14283341
0.0	0.22356607
0.0	0.11163751
0.0	0.2459708
123.73728264702702	138.23004
101.05181732177718	98.72365
6.53392333984375	8.395682
17.356329345703138	28.232725
141.2147308349609	141.54576
0.0	0.24655348
77.02144731794088	83.58098
0.0	0.25482795
43.82243957519533	47.869717
0.0	0.21315022
0.0	0.2114652
132.3566040039064	137.38913
0.0	0.10709518
195.04358164469417	191.67441
92.32585449218752	91.85909
0.0	0.10973226
0.0	0.124223165
0.0	0.35418895
85.18213108607699	89.63013
0.0	0.2266469
0.0	0.18908195
0.0	0.20267984
193.2877349853516	195.41638
0.0	0.14801191
132.4708557128908	136.10048
6.970170762803821	9.113183
0.0	0.220265
0.0	0.2102711
170.6899429321292	168.53963
0.0	0.108178064
0.0	0.14173383
8.618882751464847	13.391917
0.0	0.1487426
0.0	0.20356931
83.3210388183594	88.65886
0.0	0.2923088
0.0	0.10318724
0.0	0.12568149
0.0	0.15902777
0.0	0.22349697
49.345670700073256	48.49178
0.0	0.13388604
0.0	0.18530461
132.8303192138672	132.41592
117.75526885986326	113.118576
0.0	0.19991483
0.0	0.10693824
0.3938064575195313	0.14746079
116.2653533935547	121.19642
72.91320122612848	69.53282
64.75894470214844	66.07278
141.29988250732413	141.65489
0.0	0.18175972
75.62705535888674	80.2466
118.73526611328128	123.78101
182.0995895385742	185.86383
12.721536254882809	17.193495
0.0	0.20368418
0.3566246032714845	0.16919698
0.0	0.23267868
0.745811462402344	0.1720694
122.82801971435548	121.00951
0.3569534301757814	0.16114867
0.0	0.22419387
197.8090423583984	198.27548
0.0	0.14723189
182.37290191650385	188.86133
0.2561848958333333	0.13771571
174.15304904513886	175.56505
0.7686805725097657	0.9881556
0.7578379313151044	0.17957902
61.00722198486328	60.260624
0.0	0.11823797
0.0	0.11361355
113.08306884765624	109.42583
0.0	0.112282865
0.0	0.13328876
20.895321316189225	21.673803
0.0	0.35073984
24.05073089599608	28.38435
47.8189163208008	60.209023
197.4906463623049	197.02231
138.49979705810557	143.17024
187.5858489990234	190.3308
0.0	0.23823081
3.9377075195312505	2.546643
0.0	0.123157
85.39549865722653	94.26786
0.0	0.11383529
0.0	0.11633364
0.0	0.2517353
0.0	0.10759997
157.00630645751966	160.41907
28.66007995605469	28.193007
104.0066711425781	104.20548
7.582952880859376	3.7234926
52.3058319091797	58.446396
0.0	0.19795957
0.0	0.5273919
0.5351969401041666	0.20720822
33.18302154541017	28.631
189.2458312988281	190.49286
0.6138671875	0.17651394
0.0	0.25093845
126.16566162109369	131.54796
122.6519104003908	116.745834
3.957093811035157	1.4689451
0.0	0.18460771
0.0	0.22188209
0.0	0.29073614
1.042623901367188	0.68566155
26.9059051513672	25.305605
0.0	0.2292337
0.5027683803013394	0.3033814
0.0	0.3487729
185.4984497070315	191.05164
104.5450881958008	106.074135
0.0	0.20668322
20.276979064941425	21.719051
0.0	0.19594225
149.1379180908204	155.41838
0.0	0.20374534
5.687490844726564	6.6725535
0.0	0.5954582
12.63758239746096	14.459801
80.4613739013672	87.38352
0.809814453125	0.15948184
0.0	0.104567595
0.0	0.21154481
20.16817626953125	15.494979
15.540930175781261	21.029902
0.3802940731956845	0.18937315
140.4979446411133	139.64775
8.539720153808595	20.186123
148.57811737060553	151.7636
0.0	0.1435707
175.7018127441407	180.0581
70.79097832573785	74.81283
0.3792343139648439	0.5243489
53.33625575474332	53.570507
0.766977945963542	0.2663492
22.8332763671875	23.944445
96.31558380126958	94.18541
25.691688537597678	25.74965
88.68294525146484	89.50997
67.37439422607424	74.16415
0.0	0.16972062
158.6601989746097	173.76813
183.66262512207027	185.25108
0.0	0.13586521
0.0	0.24532907
190.4811019897463	192.65611
0.0	0.22052424
0.0	0.16432416
39.17947540283203	36.871372
0.0	0.11704254
147.2748367309572	148.96333
0.0	0.120424
87.4455159505209	81.27776
119.74297485351548	120.96803
0.0	0.12507792
0.0	0.12761086
0.0	0.20700316
62.574983215332054	60.472404
106.32130279541028	115.97459
183.6844680786134	189.49548
120.8825439453128	121.08825
14.38143768310547	24.421421
29.517407226562494	29.314203
197.6924942016603	196.32082
105.3514129638673	108.745636
0.0	0.19952819
0.0	0.25139305
135.46571807861352	137.0693
21.91957092285155	23.222937
0.0	0.14518428
193.5329608917236	195.14417
0.0	0.1113186
0.0	0.14025426
0.0	0.2247885
0.0	0.1284203
108.13857574462892	117.089
52.525657653808594	57.400192
9.318218994140633	9.972118
0.5268745422363285	0.17324273
0.0	0.2185133
63.47612304687503	62.889973
99.6061553955077	95.95979
205.5948074340822	199.10458
0.0	0.26369768
13.58480377197266	18.356165
152.3210845947265	150.1073
118.3920578002929	135.853
0.0	0.19730523
150.1157760620118	148.5883
0.0	0.38590705
0.0	0.24764863
48.33986511230471	58.213516
0.0	0.21640836
150.112516784668	156.25078
56.16014556884767	62.04805
48.53165690104167	11.862953
117.083657836914	113.85126
115.49642333984391	115.6746
208.0218185424805	187.90695
100.46873626708997	100.78795
0.0	0.10487285
0.0	0.1816117
108.28115386962892	108.130775
9.70635070800783	15.617067
0.0	0.20644338
132.5125427246095	144.94917
0.0	0.22577897
0.0	0.3651988
42.83217010498048	41.94881
169.06190032958983	176.44038
174.65519409179691	177.19756
109.1530487060548	108.23128
72.89281768798828	77.60655
179.90696105957036	181.08826
63.04500732421875	65.20644
111.44526841905378	107.578804
151.51947784423848	150.80978
0.8353759765625	0.2147857
0.0	0.2694429
0.0	0.16059218
199.76423645019548	198.8561
0.0	0.21514516
124.74338684082029	130.57323
161.39268188476566	162.37254
0.0	0.13219573
0.0	0.1393347
0.0	0.159906
0.24424235026041663	0.15034303
7.883203125000001	13.800258
0.0	0.17436151
135.9685119628908	136.77051
0.0	0.19526976
198.1069046020511	199.23071
79.31493072509758	66.353065
97.50122528076172	96.072716
26.801263427734387	33.467396
198.4733581542969	196.21904
68.74402465820313	69.68972
14.33172760009765	17.737604
28.93471679687501	25.968952
101.09628143310542	123.26153
95.67402648925784	97.39354
166.4592422485354	169.33104
0.0	0.13901977
0.0	0.22537597
0.0	0.10352069
92.62771453857422	92.5324
0.0	0.17908965
30.163340759277343	28.131918
62.245569864908866	62.03557
0.0	0.23431827
0.8067499796549482	0.37394205
0.0	0.13990451
0.0	0.1287609
151.3952194213868	153.48941
0.0	0.19260721
117.60691706060048	178.57173
46.46060333251954	46.683083
0.265398661295573	0.13612244
190.31587829589856	191.84863
159.3501815795898	166.085
142.75754394531253	140.97949
145.65004119873055	167.68347
15.163874816894552	19.919323
144.26577976771787	145.30006
0.0	0.1452951
14.27062835693362	16.537912
0.0	0.14217049
17.735761642456076	19.023449
148.1368438720704	152.17183
121.37276611328112	120.83969
45.83201293945314	49.71196
0.0	0.13607821
155.0797485351563	153.15176
172.46875305175794	193.94647
0.0	0.1339172
0.712432861328125	0.3442405
154.53024546305366	156.27406
0.41768798828125	0.17695591
0.0	0.1408061
48.335780334472666	47.246567
0.0	0.49170926
0.0	0.37771025
0.7163238525390625	0.27567714
142.87535247802742	144.38551
0.0	0.14323477
178.7439086914065	180.13695
0.745493570963542	0.18784276
147.9704803466798	144.79927
0.0	0.18299071
64.74509277343753	67.20106
0.0	0.34828666
142.11760406494142	141.3447
89.96573638916013	91.325714
139.5094543457034	145.12616
148.6746185302736	147.60208
87.08136901855468	91.11596
173.9352188110352	179.21388
0.0	0.23152609
0.0	0.3475824
0.0	0.17123283
0.0	0.19586723
139.3125335693361	140.52802
11.79635620117188	12.082193
0.0	0.21624303
197.61904398600288	198.26051
6.763580322265629	4.2234397
100.82569580078136	99.28952
0.765838623046875	0.94645244
8.996093750000005	9.113627
0.0	0.12899788
11.77704467773439	15.000537
0.0	0.13983639
0.0	0.18009391
182.002651638455	187.30707
0.0	0.11081962
143.51372782389322	144.72035
0.0	0.1816373
149.2052951388888	150.7525
0.0	0.29071677
39.817079162597686	40.318604
13.197097778320318	8.726535
185.6428527832033	189.75636
197.95084635416663	197.5511
0.7541525704520092	0.5429697
49.76534729003909	54.639492
0.0	0.2384483
4.514564514160156	5.174752
0.0	0.23652612
14.357624816894528	17.846855
179.2675003051758	181.4117
195.00125427246095	194.78482
0.0	0.10730242
106.3741134643556	106.69648
192.522346496582	191.00418
151.3448944091796	148.72025
136.26882934570318	134.84271
191.3621215820312	193.54057
11.30817871093751	14.274018
0.0	0.12713403
0.0	0.18297283
201.14339447021484	199.9932
0.0	0.12964031
10.026783752441412	10.919724
156.54208068847635	157.73772
157.902264404297	161.75175
0.0	0.24682891
0.0	0.11045424
106.3191696166992	107.22025
0.0	0.24309653
155.8414337158206	159.61275
0.0	0.21185555
6.070419311523439	2.978921
170.824792480469	178.15958
9.537396240234388	13.372986
0.5349369049072268	0.31162938
0.0	0.115076475
201.60519070095475	197.99266
0.0	0.17356133
31.08100128173829	30.297722
0.7474136352539065	0.24036887
0.0	0.22855555
207.4554107666016	201.78407
0.0	0.1481632
4.734884643554688	1.0852545
0.0	0.13159701
0.0	0.13184683
0.0	0.10187121
93.33741760253912	107.01624
14.262794494628931	21.393688
0.5832710266113285	0.39146066
0.0	0.14586851
0.0	0.1879792
0.8024024963378907	0.47715896
0.0	0.12535828
