16	0.025331158	6.1472964	47.588707	48.90939	47.65	0.023049042	656.2595	6377.3545	6456.3623	6376.941	0.031999927	458.0058	3072.472	3104.5574	3052.1443
17	0.028938767	7.0227823	45.296703	45.019646	45.13	0.028332729	806.6982	6057.0015	6176.932	6054.2603	0.054285716	776.97595	3754.54	3680.5422	3774.1099
18	0.025057266	6.0808296	50.874645	50.34169	49.72	0.02054107	584.8517	6374.6606	6382.613	6379.1494	0.03234581	462.95636	3249.8042	3251.193	3239.3503
19	0.024908703	6.044777	46.392513	45.512733	46.34	0.02404301	684.56	6242.8447	6074.5713	5791.7026	0.03232096	462.60065	3283.941	3139.2578	3278.3142
20	0.022314632	5.415255	48.80659	49.237495	48.76	0.017582133	500.6039	6500.8926	6477.1353	6531.942	0.048584975	695.3828	2672.3682	2637.996	2573.5283
21	0.027467657	6.6657767	46.075863	46.771572	46.26	0.016685408	475.07208	6651.5254	6767.4805	6642.738	0.036247887	518.8056	3451.2344	3438.6235	3520.567
22	0.025208462	6.1175213	46.89183	46.120834	47.10	0.020151112	573.74866	6739.02	6631.339	6751.7812	0.02956758	423.19235	3275.7073	3239.368	3287.1414
23	0.030281965	7.348746	53.326046	53.580837	53.32	0.022340104	636.07434	6281.395	6401.653	6358.762	0.03611301	516.8752	3441.6267	3368.563	3459.335
24	0.023068031	5.598088	47.748737	47.67684	47.75	0.027629023	786.6621	6088.2764	6073.494	6142.281	0.032700967	468.03964	3389.7117	3351.0598	3403.0637
25	0.022320477	5.416673	47.76742	47.491352	47.85	0.017428631	496.2333	6742.067	6790.1323	6685.733	0.033049483	473.0278	3383.9116	3365.8708	3388.4006
26	0.022856954	5.546864	49.162342	50.164036	49.13	0.022204515	632.21375	6301.545	6261.0894	6376.389	0.027745709	397.11633	3053.4016	3047.6455	3064.203
27	0.022981092	5.576989	47.908356	49.160393	47.83	0.017320225	493.1468	6789.905	6791.134	6801.6606	0.031515025	451.06552	2862.986	2877.2917	2745.858
28	0.022055713	5.352421	48.180897	47.819897	49.05	0.020287106	577.6207	6317.2725	6365.513	6244.4834	0.02835822	405.88312	3041.9895	2990.2424	3024.8608
29	0.024511097	5.948287	50.52376	50.55563	50.48	0.021812256	621.0453	6968.878	6918.159	6971.7383	0.028415646	406.70505	3097.5388	3093.637	2968.2505
30	0.022277087	5.406143	48.64212	48.658485	48.33	0.016328923	464.92212	6754.597	6767.8823	6720.528	0.026339173	376.98505	3103.0974	3069.3633	3168.3584
31	0.026931865	6.535752	51.52912	52.785107	51.55	0.018557843	528.38464	6461.6084	6364.84	6424.275	0.027271835	390.33398	3141.467	3119.9639	2856.7659
32	0.023188207	5.627252	49.320503	49.850296	48.82	0.02213418	630.2111	6303.091	6188.36	6276.748	0.026290357	376.28635	3001.3708	2929.7695	2627.4124
33	0.027240586	6.6106706	46.760582	46.60144	46.65	0.016463319	468.7487	6785.5576	6835.289	6782.2534	0.028997796	415.03714	2890.1653	2872.0532	2864.6885
34	0.027060699	6.567017	45.901634	45.458332	46.39	0.018406602	524.0785	6927.327	6927.6123	6918.086	0.028094288	402.10553	2917.144	2888.0454	2920.325
35	0.023432285	5.686484	49.829647	49.112843	49.52	0.015879126	452.1154	6710.729	6778.955	6708.653	0.035802085	512.425	2728.9753	2760.2563	2732.4558
36	0.023270417	5.6472015	49.435455	50.703022	49.98	0.019376049	551.6808	6536.878	6428.308	6544.1113	0.031268828	447.5418	2844.9558	2855.9731	2846.7344
37	0.026658075	6.46931	49.292583	49.18046	49.06	0.019146778	545.153	6937.629	7087.459	6939.05	0.027967153	400.2859	2982.9187	2918.783	2987.4385
38	0.021730188	5.273424	48.80648	50.68179	48.82	0.018451953	525.3697	6730.2188	6924.0977	6741.169	0.032234546	461.36383	3396.8252	3397.7065	3396.7058
39	0.030362623	7.368318	43.987522	44.126453	43.60	0.01833294	521.9811	6935.6543	6993.5083	6928.471	0.033931937	485.65808	2839.7842	2782.7078	2843.672
40	0.022608254	5.4865103	48.903046	48.49617	48.75	0.020145027	573.57544	6996.6636	6931.484	6993.344	0.027836781	398.4199	2962.5906	2907.5347	2961.0315
41	0.024053736	5.8372955	46.88179	47.174206	46.76	0.016829368	479.1709	6639.2266	6503.2646	6616.6387	0.02866012	410.2041	2934.1877	2963.726	2939.0437
42	0.023694556	5.750131	50.84697	51.124653	50.76	0.018140163	516.4923	6451.387	6170.042	6456.3364	0.0317506	454.4373	2806.4407	2846.8813	2803.8503
43	0.022875786	5.551433	48.28685	48.18957	48.71	0.016866906	480.2397	6626.931	6550.9434	6634.27	0.02556405	365.89096	3101.8276	3066.7517	3099.8718
44	0.022076134	5.3573756	48.26061	47.63593	48.31	0.017736632	505.0028	6900.0625	6912.854	6900.69	0.024318581	348.06494	3136.825	3155.703	3128.31
45	0.022467239	5.4522915	49.76209	50.6067	49.76	0.015143994	431.1845	6571.4697	6516.455	6572.492	0.032073643	459.06088	2935.0354	2907.823	2931.1191
46	0.025026446	6.073351	50.760998	52.182983	50.76	0.01576041	448.73526	6582.2417	6681.4995	6581.515	0.0243591	348.64487	3162.4875	3101.7864	3163.729
47	0.0288309	6.9966054	44.731483	44.049282	44.85	0.018511493	527.06494	6659.389	6668.7715	6589.9756	0.024163669	345.8477	3166.035	3137.5771	3162.1182
48	0.022822037	5.538391	47.915184	48.116516	47.85	0.015226681	433.5387	6711.092	6619.4106	6709.269	0.030297624	433.6413	2845.3862	2843.2224	2842.975
49	0.026223259	6.36379	50.51534	49.32204	50.08	0.01845793	525.5398	6930.356	7103.164	6933.289	0.024170594	345.9468	3027.0232	3063.8367	3024.9985
50	0.023873791	5.793627	50.61049	51.823395	50.64	0.025923131	738.0914	6077.823	6044.4614	6070.4897	0.0242358	346.88007	3133.622	3128.4312	3133.639
51	0.02614213	6.344101	46.34834	45.178745	45.93	0.01543743	439.5392	6731.4556	6668.204	6758.7773	0.028175814	403.27237	2898.9424	2843.4905	2894.478
52	0.024112051	5.851447	49.587246	51.512142	49.92	0.024889305	708.6559	6245.1597	6140.5728	6236.805	0.026042612	372.74048	3137.2937	3141.6816	3136.4446
53	0.021850612	5.302647	48.75116	49.168194	48.78	0.017690038	503.6762	6431.4966	6391.3125	6379.821	0.028412571	406.661	2874.4785	2942.8586	2876.8052
54	0.024476081	5.9397893	46.19429	46.007854	46.23	0.02086478	594.0685	7061.386	7167.5903	7066.8887	0.024988072	357.64713	3236.772	3215.3137	3234.3826
55	0.024012826	5.827368	49.207035	49.43411	48.90	0.015789207	449.5551	6797.9	6710.127	6793.8516	0.023878364	341.7642	3040.0999	3007.7944	3041.62
56	0.02213671	5.372077	47.970383	48.197815	48.01	0.01790322	509.74594	6438.638	6464.6094	6430.5913	0.03425846	490.33154	2803.0173	2723.4573	2802.172
57	0.024656164	5.983494	46.106106	47.514065	46.04	0.01708626	486.48523	6393.0957	6430.9575	6476.43	0.029700814	425.09927	2831.0852	2803.2253	2828.1213
58	0.02247398	5.453924	47.417522	46.708183	47.43	0.017131055	487.7607	6894.6177	6860.5444	6920.7515	0.026588298	380.55072	3255.8494	3213.7583	3260.524
59	0.021669522	5.258702	47.57693	46.795544	47.57	0.019856341	565.35583	6838.8413	6679.327	6810.231	0.024984932	357.60223	3002.3591	2943.7712	3005.166
60	0.0234187	5.6831875	50.847622	51.517075	50.80	0.01817797	517.5688	6860.475	6884.7266	6860.3286	0.02605503	372.9182	3044.4858	3071.3022	3043.98
